id,tag,ticket_aereo_id,vuelo_id,estado
35011,BAG00035011,31844,229,CARGADO
35012,BAG00035012,31845,229,REGISTRADO
35013,BAG00035013,31846,229,EN_TRANSITO
35014,BAG00035014,31846,229,EN_TRANSITO
35015,BAG00035015,31847,229,EN_TRANSITO
35016,BAG00035016,31847,229,PERDIDO
35017,BAG00035017,31848,229,EN_TRANSITO
35018,BAG00035018,31849,229,ENTREGADO
35019,BAG00035019,31850,229,CARGADO
35020,BAG00035020,31850,229,REGISTRADO
35021,BAG00035021,31852,229,CARGADO
35022,BAG00035022,31853,229,ENTREGADO
35023,BAG00035023,31853,229,CARGADO
35024,BAG00035024,31854,229,EN_TRANSITO
35025,BAG00035025,31854,229,ENTREGADO
35026,BAG00035026,31855,229,EN_TRANSITO
35027,BAG00035027,31855,229,CARGADO
35028,BAG00035028,31856,229,CARGADO
35029,BAG00035029,31856,229,EN_TRANSITO
35030,BAG00035030,31857,229,CARGADO
35031,BAG00035031,31860,229,CARGADO
35032,BAG00035032,31860,229,REGISTRADO
35033,BAG00035033,31861,229,CARGADO
35034,BAG00035034,31862,229,ENTREGADO
35035,BAG00035035,31862,229,ENTREGADO
35036,BAG00035036,31863,229,ENTREGADO
35037,BAG00035037,31864,229,CARGADO
35038,BAG00035038,31865,229,CARGADO
35039,BAG00035039,31866,229,EN_TRANSITO
35040,BAG00035040,31868,229,ENTREGADO
35041,BAG00035041,31868,229,EN_TRANSITO
35042,BAG00035042,31869,229,CARGADO
35043,BAG00035043,31871,229,ENTREGADO
35044,BAG00035044,31872,229,EN_TRANSITO
35045,BAG00035045,31873,229,CARGADO
35046,BAG00035046,31873,229,REGISTRADO
35047,BAG00035047,31875,229,REGISTRADO
35048,BAG00035048,31875,229,CARGADO
35049,BAG00035049,31876,229,REGISTRADO
35050,BAG00035050,31877,229,ENTREGADO
35051,BAG00035051,31877,229,REGISTRADO
35052,BAG00035052,31878,229,CARGADO
35053,BAG00035053,31878,229,PERDIDO
35054,BAG00035054,31879,229,REGISTRADO
35055,BAG00035055,31880,229,ENTREGADO
35056,BAG00035056,31881,229,CARGADO
35057,BAG00035057,31882,229,CARGADO
35058,BAG00035058,31882,229,ENTREGADO
35059,BAG00035059,31883,229,EN_TRANSITO
35060,BAG00035060,31883,229,EN_TRANSITO
35061,BAG00035061,31884,229,ENTREGADO
35062,BAG00035062,31885,229,EN_TRANSITO
35063,BAG00035063,31886,229,CARGADO
35064,BAG00035064,31886,229,CARGADO
35065,BAG00035065,31887,229,PERDIDO
35066,BAG00035066,31887,229,CARGADO
35067,BAG00035067,31888,229,PERDIDO
35068,BAG00035068,31890,229,REGISTRADO
35069,BAG00035069,31891,229,REGISTRADO
35070,BAG00035070,31891,229,EN_TRANSITO
35071,BAG00035071,31893,229,CARGADO
35072,BAG00035072,31895,229,ENTREGADO
35073,BAG00035073,31895,229,ENTREGADO
35074,BAG00035074,31896,229,PERDIDO
35075,BAG00035075,31897,229,REGISTRADO
35076,BAG00035076,31898,229,REGISTRADO
35077,BAG00035077,31898,229,REGISTRADO
35078,BAG00035078,31899,229,ENTREGADO
35079,BAG00035079,31900,229,CARGADO
35080,BAG00035080,31901,229,EN_TRANSITO
35081,BAG00035081,31901,229,ENTREGADO
35082,BAG00035082,31902,229,CARGADO
35083,BAG00035083,31905,229,CARGADO
35084,BAG00035084,31906,229,ENTREGADO
35085,BAG00035085,31906,229,ENTREGADO
35086,BAG00035086,31907,229,ENTREGADO
35087,BAG00035087,31907,229,REGISTRADO
35088,BAG00035088,31908,229,REGISTRADO
35089,BAG00035089,31909,229,ENTREGADO
35090,BAG00035090,31909,229,REGISTRADO
35091,BAG00035091,31910,229,CARGADO
35092,BAG00035092,31912,229,REGISTRADO
35093,BAG00035093,31915,229,PERDIDO
35094,BAG00035094,31916,229,EN_TRANSITO
35095,BAG00035095,31916,229,CARGADO
35096,BAG00035096,31917,229,CARGADO
35097,BAG00035097,31917,229,CARGADO
35098,BAG00035098,31918,229,ENTREGADO
35099,BAG00035099,31918,229,CARGADO
35100,BAG00035100,31919,229,CARGADO
35101,BAG00035101,31919,229,CARGADO
35102,BAG00035102,31920,229,EN_TRANSITO
35103,BAG00035103,31920,229,REGISTRADO
35104,BAG00035104,31921,229,CARGADO
35105,BAG00035105,31922,229,CARGADO
35106,BAG00035106,31922,229,REGISTRADO
35107,BAG00035107,31923,229,ENTREGADO
35108,BAG00035108,31923,229,ENTREGADO
35109,BAG00035109,31924,229,REGISTRADO
35110,BAG00035110,31925,229,REGISTRADO
35111,BAG00035111,31926,229,REGISTRADO
35112,BAG00035112,31926,229,EN_TRANSITO
35113,BAG00035113,31927,229,CARGADO
35114,BAG00035114,31929,229,REGISTRADO
35115,BAG00035115,31929,229,REGISTRADO
35116,BAG00035116,31931,229,ENTREGADO
35117,BAG00035117,31932,229,CARGADO
35118,BAG00035118,31933,229,CARGADO
35119,BAG00035119,31933,229,CARGADO
35120,BAG00035120,31934,229,ENTREGADO
35121,BAG00035121,31935,229,CARGADO
35122,BAG00035122,31935,229,EN_TRANSITO
35123,BAG00035123,31936,229,EN_TRANSITO
35124,BAG00035124,31937,229,EN_TRANSITO
35125,BAG00035125,31938,229,ENTREGADO
35126,BAG00035126,31940,229,EN_TRANSITO
35127,BAG00035127,31941,229,CARGADO
35128,BAG00035128,31942,230,REGISTRADO
35129,BAG00035129,31942,230,ENTREGADO
35130,BAG00035130,31943,230,ENTREGADO
35131,BAG00035131,31944,230,EN_TRANSITO
35132,BAG00035132,31945,230,CARGADO
35133,BAG00035133,31946,230,CARGADO
35134,BAG00035134,31948,230,CARGADO
35135,BAG00035135,31949,230,REGISTRADO
35136,BAG00035136,31950,230,ENTREGADO
35137,BAG00035137,31951,230,PERDIDO
35138,BAG00035138,31952,230,CARGADO
35139,BAG00035139,31953,230,ENTREGADO
35140,BAG00035140,31954,230,CARGADO
35141,BAG00035141,31955,230,ENTREGADO
35142,BAG00035142,31956,230,CARGADO
35143,BAG00035143,31957,230,CARGADO
35144,BAG00035144,31958,230,CARGADO
35145,BAG00035145,31960,230,ENTREGADO
35146,BAG00035146,31961,230,CARGADO
35147,BAG00035147,31962,230,EN_TRANSITO
35148,BAG00035148,31962,230,CARGADO
35149,BAG00035149,31963,230,EN_TRANSITO
35150,BAG00035150,31964,230,PERDIDO
35151,BAG00035151,31965,230,REGISTRADO
35152,BAG00035152,31966,230,EN_TRANSITO
35153,BAG00035153,31966,230,EN_TRANSITO
35154,BAG00035154,31968,230,EN_TRANSITO
35155,BAG00035155,31969,230,ENTREGADO
35156,BAG00035156,31969,230,ENTREGADO
35157,BAG00035157,31971,230,CARGADO
35158,BAG00035158,31972,230,PERDIDO
35159,BAG00035159,31973,230,PERDIDO
35160,BAG00035160,31974,230,CARGADO
35161,BAG00035161,31975,230,ENTREGADO
35162,BAG00035162,31975,230,ENTREGADO
35163,BAG00035163,31976,230,PERDIDO
35164,BAG00035164,31976,230,ENTREGADO
35165,BAG00035165,31977,230,CARGADO
35166,BAG00035166,31978,230,EN_TRANSITO
35167,BAG00035167,31978,230,ENTREGADO
35168,BAG00035168,31979,230,EN_TRANSITO
35169,BAG00035169,31979,230,CARGADO
35170,BAG00035170,31980,230,REGISTRADO
35171,BAG00035171,31981,230,ENTREGADO
35172,BAG00035172,31982,230,ENTREGADO
35173,BAG00035173,31982,230,ENTREGADO
35174,BAG00035174,31983,230,EN_TRANSITO
35175,BAG00035175,31984,230,ENTREGADO
35176,BAG00035176,31985,230,ENTREGADO
35177,BAG00035177,31986,230,ENTREGADO
35178,BAG00035178,31987,230,EN_TRANSITO
35179,BAG00035179,31987,230,ENTREGADO
35180,BAG00035180,31988,230,EN_TRANSITO
35181,BAG00035181,31988,230,CARGADO
35182,BAG00035182,31989,230,CARGADO
35183,BAG00035183,31990,230,EN_TRANSITO
35184,BAG00035184,31991,230,REGISTRADO
35185,BAG00035185,31992,230,CARGADO
35186,BAG00035186,31993,230,CARGADO
35187,BAG00035187,31994,230,ENTREGADO
35188,BAG00035188,31994,230,REGISTRADO
35189,BAG00035189,31996,230,ENTREGADO
35190,BAG00035190,31997,230,CARGADO
35191,BAG00035191,31998,230,CARGADO
35192,BAG00035192,31999,230,PERDIDO
35193,BAG00035193,32000,230,ENTREGADO
35194,BAG00035194,32000,230,PERDIDO
35195,BAG00035195,32001,230,ENTREGADO
35196,BAG00035196,32002,230,ENTREGADO
35197,BAG00035197,32003,230,EN_TRANSITO
35198,BAG00035198,32003,230,EN_TRANSITO
35199,BAG00035199,32005,230,CARGADO
35200,BAG00035200,32005,230,EN_TRANSITO
35201,BAG00035201,32006,230,REGISTRADO
35202,BAG00035202,32007,230,REGISTRADO
35203,BAG00035203,32007,230,EN_TRANSITO
35204,BAG00035204,32008,230,EN_TRANSITO
35205,BAG00035205,32010,230,CARGADO
35206,BAG00035206,32011,230,REGISTRADO
35207,BAG00035207,32012,230,EN_TRANSITO
35208,BAG00035208,32013,230,EN_TRANSITO
35209,BAG00035209,32014,230,ENTREGADO
35210,BAG00035210,32014,230,CARGADO
35211,BAG00035211,32015,230,ENTREGADO
35212,BAG00035212,32015,230,CARGADO
35213,BAG00035213,32016,230,PERDIDO
35214,BAG00035214,32017,230,CARGADO
35215,BAG00035215,32018,230,REGISTRADO
35216,BAG00035216,32018,230,REGISTRADO
35217,BAG00035217,32019,230,REGISTRADO
35218,BAG00035218,32019,230,EN_TRANSITO
35219,BAG00035219,32020,230,CARGADO
35220,BAG00035220,32021,230,EN_TRANSITO
35221,BAG00035221,32022,230,CARGADO
35222,BAG00035222,32023,230,ENTREGADO
35223,BAG00035223,32023,230,EN_TRANSITO
35224,BAG00035224,32024,230,CARGADO
35225,BAG00035225,32025,230,ENTREGADO
35226,BAG00035226,32025,230,ENTREGADO
35227,BAG00035227,32027,230,CARGADO
35228,BAG00035228,32028,230,EN_TRANSITO
35229,BAG00035229,32029,230,EN_TRANSITO
35230,BAG00035230,32030,230,ENTREGADO
35231,BAG00035231,32031,230,CARGADO
35232,BAG00035232,32032,230,CARGADO
35233,BAG00035233,32033,230,EN_TRANSITO
35234,BAG00035234,32034,230,EN_TRANSITO
35235,BAG00035235,32035,230,ENTREGADO
35236,BAG00035236,32035,230,ENTREGADO
35237,BAG00035237,32038,230,CARGADO
35238,BAG00035238,32039,230,CARGADO
35239,BAG00035239,32040,230,ENTREGADO
35240,BAG00035240,32041,230,REGISTRADO
35241,BAG00035241,32042,230,EN_TRANSITO
35242,BAG00035242,32042,230,CARGADO
35243,BAG00035243,32043,230,EN_TRANSITO
35244,BAG00035244,32044,230,CARGADO
35245,BAG00035245,32045,230,REGISTRADO
35246,BAG00035246,32046,230,CARGADO
35247,BAG00035247,32047,230,ENTREGADO
35248,BAG00035248,32047,230,EN_TRANSITO
35249,BAG00035249,32049,230,CARGADO
35250,BAG00035250,32051,230,ENTREGADO
35251,BAG00035251,32052,230,PERDIDO
35252,BAG00035252,32053,230,ENTREGADO
35253,BAG00035253,32053,230,PERDIDO
35254,BAG00035254,32054,230,CARGADO
35255,BAG00035255,32054,230,ENTREGADO
35256,BAG00035256,32055,230,CARGADO
35257,BAG00035257,32056,230,EN_TRANSITO
35258,BAG00035258,32057,230,EN_TRANSITO
35259,BAG00035259,32058,230,ENTREGADO
35260,BAG00035260,32058,230,REGISTRADO
35261,BAG00035261,32059,230,REGISTRADO
35262,BAG00035262,32059,230,ENTREGADO
35263,BAG00035263,32060,230,ENTREGADO
35264,BAG00035264,32061,230,CARGADO
35265,BAG00035265,32062,230,PERDIDO
35266,BAG00035266,32063,230,ENTREGADO
35267,BAG00035267,32063,230,REGISTRADO
35268,BAG00035268,32066,230,EN_TRANSITO
35269,BAG00035269,32067,230,ENTREGADO
35270,BAG00035270,32067,230,CARGADO
35271,BAG00035271,32069,230,EN_TRANSITO
35272,BAG00035272,32069,230,CARGADO
35273,BAG00035273,32070,230,CARGADO
35274,BAG00035274,32071,230,ENTREGADO
35275,BAG00035275,32072,230,PERDIDO
35276,BAG00035276,32073,230,CARGADO
35277,BAG00035277,32073,230,CARGADO
35278,BAG00035278,32075,230,CARGADO
35279,BAG00035279,32075,230,EN_TRANSITO
35280,BAG00035280,32076,230,ENTREGADO
35281,BAG00035281,32076,230,EN_TRANSITO
35282,BAG00035282,32077,230,EN_TRANSITO
35283,BAG00035283,32078,230,CARGADO
35284,BAG00035284,32079,230,REGISTRADO
35285,BAG00035285,32080,231,REGISTRADO
35286,BAG00035286,32080,231,REGISTRADO
35287,BAG00035287,32081,231,CARGADO
35288,BAG00035288,32082,231,CARGADO
35289,BAG00035289,32083,231,EN_TRANSITO
35290,BAG00035290,32083,231,ENTREGADO
35291,BAG00035291,32084,231,EN_TRANSITO
35292,BAG00035292,32085,231,ENTREGADO
35293,BAG00035293,32085,231,ENTREGADO
35294,BAG00035294,32086,231,EN_TRANSITO
35295,BAG00035295,32087,231,EN_TRANSITO
35296,BAG00035296,32087,231,CARGADO
35297,BAG00035297,32088,231,ENTREGADO
35298,BAG00035298,32089,231,ENTREGADO
35299,BAG00035299,32090,231,ENTREGADO
35300,BAG00035300,32091,231,REGISTRADO
35301,BAG00035301,32092,231,ENTREGADO
35302,BAG00035302,32095,231,CARGADO
35303,BAG00035303,32096,231,PERDIDO
35304,BAG00035304,32097,231,EN_TRANSITO
35305,BAG00035305,32098,231,EN_TRANSITO
35306,BAG00035306,32100,231,REGISTRADO
35307,BAG00035307,32101,231,ENTREGADO
35308,BAG00035308,32102,231,PERDIDO
35309,BAG00035309,32103,231,PERDIDO
35310,BAG00035310,32105,231,ENTREGADO
35311,BAG00035311,32105,231,CARGADO
35312,BAG00035312,32106,231,EN_TRANSITO
35313,BAG00035313,32107,231,EN_TRANSITO
35314,BAG00035314,32108,231,EN_TRANSITO
35315,BAG00035315,32110,231,PERDIDO
35316,BAG00035316,32111,231,ENTREGADO
35317,BAG00035317,32112,231,ENTREGADO
35318,BAG00035318,32113,231,ENTREGADO
35319,BAG00035319,32115,231,REGISTRADO
35320,BAG00035320,32115,231,ENTREGADO
35321,BAG00035321,32116,231,CARGADO
35322,BAG00035322,32118,231,CARGADO
35323,BAG00035323,32118,231,CARGADO
35324,BAG00035324,32119,231,CARGADO
35325,BAG00035325,32120,231,CARGADO
35326,BAG00035326,32121,231,EN_TRANSITO
35327,BAG00035327,32122,231,CARGADO
35328,BAG00035328,32122,231,EN_TRANSITO
35329,BAG00035329,32123,231,CARGADO
35330,BAG00035330,32124,231,ENTREGADO
35331,BAG00035331,32125,231,CARGADO
35332,BAG00035332,32126,231,EN_TRANSITO
35333,BAG00035333,32127,231,ENTREGADO
35334,BAG00035334,32127,231,CARGADO
35335,BAG00035335,32128,231,REGISTRADO
35336,BAG00035336,32128,231,REGISTRADO
35337,BAG00035337,32129,231,ENTREGADO
35338,BAG00035338,32130,231,ENTREGADO
35339,BAG00035339,32131,231,ENTREGADO
35340,BAG00035340,32131,231,ENTREGADO
35341,BAG00035341,32132,231,CARGADO
35342,BAG00035342,32133,231,ENTREGADO
35343,BAG00035343,32134,231,EN_TRANSITO
35344,BAG00035344,32134,231,EN_TRANSITO
35345,BAG00035345,32135,231,CARGADO
35346,BAG00035346,32135,231,EN_TRANSITO
35347,BAG00035347,32136,231,ENTREGADO
35348,BAG00035348,32137,231,REGISTRADO
35349,BAG00035349,32139,231,EN_TRANSITO
35350,BAG00035350,32140,231,ENTREGADO
35351,BAG00035351,32142,231,CARGADO
35352,BAG00035352,32143,231,EN_TRANSITO
35353,BAG00035353,32145,231,ENTREGADO
35354,BAG00035354,32145,231,REGISTRADO
35355,BAG00035355,32146,231,EN_TRANSITO
35356,BAG00035356,32147,231,ENTREGADO
35357,BAG00035357,32148,231,ENTREGADO
35358,BAG00035358,32148,231,REGISTRADO
35359,BAG00035359,32149,231,ENTREGADO
35360,BAG00035360,32150,231,EN_TRANSITO
35361,BAG00035361,32150,231,ENTREGADO
35362,BAG00035362,32151,231,CARGADO
35363,BAG00035363,32151,231,EN_TRANSITO
35364,BAG00035364,32153,231,EN_TRANSITO
35365,BAG00035365,32154,231,REGISTRADO
35366,BAG00035366,32155,231,EN_TRANSITO
35367,BAG00035367,32156,231,CARGADO
35368,BAG00035368,32158,231,CARGADO
35369,BAG00035369,32160,231,EN_TRANSITO
35370,BAG00035370,32161,231,REGISTRADO
35371,BAG00035371,32161,231,ENTREGADO
35372,BAG00035372,32162,231,PERDIDO
35373,BAG00035373,32163,231,ENTREGADO
35374,BAG00035374,32164,231,ENTREGADO
35375,BAG00035375,32165,231,REGISTRADO
35376,BAG00035376,32166,231,CARGADO
35377,BAG00035377,32166,231,CARGADO
35378,BAG00035378,32167,231,ENTREGADO
35379,BAG00035379,32169,231,ENTREGADO
35380,BAG00035380,32170,231,CARGADO
35381,BAG00035381,32172,231,PERDIDO
35382,BAG00035382,32173,231,ENTREGADO
35383,BAG00035383,32174,231,EN_TRANSITO
35384,BAG00035384,32175,231,EN_TRANSITO
35385,BAG00035385,32176,231,CARGADO
35386,BAG00035386,32177,231,CARGADO
35387,BAG00035387,32178,231,EN_TRANSITO
35388,BAG00035388,32179,231,EN_TRANSITO
35389,BAG00035389,32180,231,ENTREGADO
35390,BAG00035390,32181,231,PERDIDO
35391,BAG00035391,32181,231,ENTREGADO
35392,BAG00035392,32182,231,REGISTRADO
35393,BAG00035393,32182,231,CARGADO
35394,BAG00035394,32184,232,EN_TRANSITO
35395,BAG00035395,32184,232,ENTREGADO
35396,BAG00035396,32186,232,ENTREGADO
35397,BAG00035397,32186,232,CARGADO
35398,BAG00035398,32187,232,CARGADO
35399,BAG00035399,32188,232,CARGADO
35400,BAG00035400,32189,232,CARGADO
35401,BAG00035401,32190,232,CARGADO
35402,BAG00035402,32190,232,EN_TRANSITO
35403,BAG00035403,32193,232,EN_TRANSITO
35404,BAG00035404,32194,232,REGISTRADO
35405,BAG00035405,32197,232,CARGADO
35406,BAG00035406,32197,232,ENTREGADO
35407,BAG00035407,32198,232,CARGADO
35408,BAG00035408,32198,232,REGISTRADO
35409,BAG00035409,32200,232,CARGADO
35410,BAG00035410,32201,232,CARGADO
35411,BAG00035411,32202,232,CARGADO
35412,BAG00035412,32203,232,CARGADO
35413,BAG00035413,32203,232,PERDIDO
35414,BAG00035414,32204,232,REGISTRADO
35415,BAG00035415,32206,232,REGISTRADO
35416,BAG00035416,32206,232,EN_TRANSITO
35417,BAG00035417,32207,232,PERDIDO
35418,BAG00035418,32208,232,CARGADO
35419,BAG00035419,32209,232,CARGADO
35420,BAG00035420,32210,232,ENTREGADO
35421,BAG00035421,32211,232,ENTREGADO
35422,BAG00035422,32212,232,REGISTRADO
35423,BAG00035423,32213,232,EN_TRANSITO
35424,BAG00035424,32215,232,CARGADO
35425,BAG00035425,32216,232,REGISTRADO
35426,BAG00035426,32216,232,ENTREGADO
35427,BAG00035427,32217,232,ENTREGADO
35428,BAG00035428,32217,232,CARGADO
35429,BAG00035429,32218,232,EN_TRANSITO
35430,BAG00035430,32218,232,CARGADO
35431,BAG00035431,32219,232,CARGADO
35432,BAG00035432,32220,232,ENTREGADO
35433,BAG00035433,32220,232,CARGADO
35434,BAG00035434,32221,232,ENTREGADO
35435,BAG00035435,32221,232,REGISTRADO
35436,BAG00035436,32222,232,ENTREGADO
35437,BAG00035437,32223,232,CARGADO
35438,BAG00035438,32224,232,ENTREGADO
35439,BAG00035439,32224,232,EN_TRANSITO
35440,BAG00035440,32225,232,CARGADO
35441,BAG00035441,32226,232,CARGADO
35442,BAG00035442,32227,232,CARGADO
35443,BAG00035443,32228,232,EN_TRANSITO
35444,BAG00035444,32229,232,REGISTRADO
35445,BAG00035445,32233,232,ENTREGADO
35446,BAG00035446,32233,232,REGISTRADO
35447,BAG00035447,32234,232,CARGADO
35448,BAG00035448,32235,232,EN_TRANSITO
35449,BAG00035449,32236,232,ENTREGADO
35450,BAG00035450,32238,232,ENTREGADO
35451,BAG00035451,32238,232,CARGADO
35452,BAG00035452,32240,232,CARGADO
35453,BAG00035453,32241,232,EN_TRANSITO
35454,BAG00035454,32241,232,CARGADO
35455,BAG00035455,32242,232,ENTREGADO
35456,BAG00035456,32243,232,REGISTRADO
35457,BAG00035457,32244,232,ENTREGADO
35458,BAG00035458,32244,232,ENTREGADO
35459,BAG00035459,32246,232,EN_TRANSITO
35460,BAG00035460,32247,232,EN_TRANSITO
35461,BAG00035461,32248,232,CARGADO
35462,BAG00035462,32252,232,ENTREGADO
35463,BAG00035463,32253,232,ENTREGADO
35464,BAG00035464,32253,232,ENTREGADO
35465,BAG00035465,32254,232,EN_TRANSITO
35466,BAG00035466,32254,232,CARGADO
35467,BAG00035467,32255,232,CARGADO
35468,BAG00035468,32255,232,REGISTRADO
35469,BAG00035469,32256,232,ENTREGADO
35470,BAG00035470,32258,232,EN_TRANSITO
35471,BAG00035471,32259,232,EN_TRANSITO
35472,BAG00035472,32259,232,REGISTRADO
35473,BAG00035473,32260,232,ENTREGADO
35474,BAG00035474,32261,232,REGISTRADO
35475,BAG00035475,32261,232,EN_TRANSITO
35476,BAG00035476,32262,232,PERDIDO
35477,BAG00035477,32263,232,REGISTRADO
35478,BAG00035478,32264,232,CARGADO
35479,BAG00035479,32265,232,CARGADO
35480,BAG00035480,32266,232,REGISTRADO
35481,BAG00035481,32267,232,ENTREGADO
35482,BAG00035482,32267,232,CARGADO
35483,BAG00035483,32269,232,ENTREGADO
35484,BAG00035484,32269,232,ENTREGADO
35485,BAG00035485,32270,232,REGISTRADO
35486,BAG00035486,32271,232,ENTREGADO
35487,BAG00035487,32272,232,CARGADO
35488,BAG00035488,32274,232,CARGADO
35489,BAG00035489,32274,232,CARGADO
35490,BAG00035490,32275,232,EN_TRANSITO
35491,BAG00035491,32276,232,CARGADO
35492,BAG00035492,32277,232,EN_TRANSITO
35493,BAG00035493,32278,232,ENTREGADO
35494,BAG00035494,32278,232,EN_TRANSITO
35495,BAG00035495,32279,232,CARGADO
35496,BAG00035496,32280,232,CARGADO
35497,BAG00035497,32281,232,REGISTRADO
35498,BAG00035498,32281,232,REGISTRADO
35499,BAG00035499,32282,232,CARGADO
35500,BAG00035500,32282,232,EN_TRANSITO
35501,BAG00035501,32283,232,EN_TRANSITO
35502,BAG00035502,32283,232,CARGADO
35503,BAG00035503,32284,232,EN_TRANSITO
35504,BAG00035504,32284,232,EN_TRANSITO
35505,BAG00035505,32285,232,CARGADO
35506,BAG00035506,32286,232,CARGADO
35507,BAG00035507,32287,232,CARGADO
35508,BAG00035508,32288,232,REGISTRADO
35509,BAG00035509,32289,232,ENTREGADO
35510,BAG00035510,32290,232,REGISTRADO
35511,BAG00035511,32291,232,ENTREGADO
35512,BAG00035512,32292,232,CARGADO
35513,BAG00035513,32293,232,ENTREGADO
35514,BAG00035514,32294,232,REGISTRADO
35515,BAG00035515,32295,232,CARGADO
35516,BAG00035516,32296,232,CARGADO
35517,BAG00035517,32297,232,CARGADO
35518,BAG00035518,32297,232,EN_TRANSITO
35519,BAG00035519,32298,232,CARGADO
35520,BAG00035520,32299,232,REGISTRADO
35521,BAG00035521,32300,232,CARGADO
35522,BAG00035522,32301,232,ENTREGADO
35523,BAG00035523,32302,232,ENTREGADO
35524,BAG00035524,32302,232,ENTREGADO
35525,BAG00035525,32303,232,PERDIDO
35526,BAG00035526,32303,232,ENTREGADO
35527,BAG00035527,32304,232,CARGADO
35528,BAG00035528,32305,232,ENTREGADO
35529,BAG00035529,32306,232,EN_TRANSITO
35530,BAG00035530,32307,232,CARGADO
35531,BAG00035531,32308,232,EN_TRANSITO
35532,BAG00035532,32309,232,ENTREGADO
35533,BAG00035533,32310,232,REGISTRADO
35534,BAG00035534,32310,232,EN_TRANSITO
35535,BAG00035535,32311,232,CARGADO
35536,BAG00035536,32312,232,CARGADO
35537,BAG00035537,32314,232,CARGADO
35538,BAG00035538,32315,232,ENTREGADO
35539,BAG00035539,32316,232,REGISTRADO
35540,BAG00035540,32317,232,EN_TRANSITO
35541,BAG00035541,32318,232,PERDIDO
35542,BAG00035542,32318,232,CARGADO
35543,BAG00035543,32319,232,ENTREGADO
35544,BAG00035544,32320,232,ENTREGADO
35545,BAG00035545,32321,232,CARGADO
35546,BAG00035546,32322,232,EN_TRANSITO
35547,BAG00035547,32323,232,CARGADO
35548,BAG00035548,32323,232,EN_TRANSITO
35549,BAG00035549,32324,232,CARGADO
35550,BAG00035550,32325,232,REGISTRADO
35551,BAG00035551,32326,232,CARGADO
35552,BAG00035552,32327,232,ENTREGADO
35553,BAG00035553,32327,232,EN_TRANSITO
35554,BAG00035554,32328,232,EN_TRANSITO
35555,BAG00035555,32331,232,ENTREGADO
35556,BAG00035556,32333,232,CARGADO
35557,BAG00035557,32334,232,REGISTRADO
35558,BAG00035558,32334,232,ENTREGADO
35559,BAG00035559,32335,232,ENTREGADO
35560,BAG00035560,32337,232,CARGADO
35561,BAG00035561,32338,232,EN_TRANSITO
35562,BAG00035562,32340,232,CARGADO
35563,BAG00035563,32341,232,CARGADO
35564,BAG00035564,32341,232,EN_TRANSITO
35565,BAG00035565,32342,232,ENTREGADO
35566,BAG00035566,32343,232,REGISTRADO
35567,BAG00035567,32344,232,EN_TRANSITO
35568,BAG00035568,32346,232,CARGADO
35569,BAG00035569,32347,232,EN_TRANSITO
35570,BAG00035570,32348,232,ENTREGADO
35571,BAG00035571,32348,232,CARGADO
35572,BAG00035572,32349,232,ENTREGADO
35573,BAG00035573,32350,232,REGISTRADO
35574,BAG00035574,32350,232,EN_TRANSITO
35575,BAG00035575,32351,232,REGISTRADO
35576,BAG00035576,32352,232,ENTREGADO
35577,BAG00035577,32353,232,EN_TRANSITO
35578,BAG00035578,32353,232,CARGADO
35579,BAG00035579,32354,232,ENTREGADO
35580,BAG00035580,32355,232,ENTREGADO
35581,BAG00035581,32357,232,EN_TRANSITO
35582,BAG00035582,32358,232,ENTREGADO
35583,BAG00035583,32358,232,CARGADO
35584,BAG00035584,32360,232,REGISTRADO
35585,BAG00035585,32360,232,CARGADO
35586,BAG00035586,32361,232,CARGADO
35587,BAG00035587,32362,232,EN_TRANSITO
35588,BAG00035588,32363,232,CARGADO
35589,BAG00035589,32365,232,CARGADO
35590,BAG00035590,32366,232,ENTREGADO
35591,BAG00035591,32366,232,EN_TRANSITO
35592,BAG00035592,32367,232,CARGADO
35593,BAG00035593,32368,232,CARGADO
35594,BAG00035594,32368,232,CARGADO
35595,BAG00035595,32369,232,CARGADO
35596,BAG00035596,32370,232,ENTREGADO
35597,BAG00035597,32370,232,REGISTRADO
35598,BAG00035598,32371,232,ENTREGADO
35599,BAG00035599,32372,232,ENTREGADO
35600,BAG00035600,32372,232,ENTREGADO
35601,BAG00035601,32374,232,CARGADO
35602,BAG00035602,32375,232,EN_TRANSITO
35603,BAG00035603,32376,232,CARGADO
35604,BAG00035604,32377,232,ENTREGADO
35605,BAG00035605,32378,232,REGISTRADO
35606,BAG00035606,32379,232,ENTREGADO
35607,BAG00035607,32380,232,CARGADO
35608,BAG00035608,32380,232,ENTREGADO
35609,BAG00035609,32381,232,REGISTRADO
35610,BAG00035610,32383,232,CARGADO
35611,BAG00035611,32384,232,ENTREGADO
35612,BAG00035612,32384,232,EN_TRANSITO
35613,BAG00035613,32386,233,ENTREGADO
35614,BAG00035614,32387,233,EN_TRANSITO
35615,BAG00035615,32387,233,ENTREGADO
35616,BAG00035616,32388,233,ENTREGADO
35617,BAG00035617,32389,233,EN_TRANSITO
35618,BAG00035618,32390,233,EN_TRANSITO
35619,BAG00035619,32391,233,ENTREGADO
35620,BAG00035620,32391,233,ENTREGADO
35621,BAG00035621,32392,233,REGISTRADO
35622,BAG00035622,32393,233,CARGADO
35623,BAG00035623,32394,233,EN_TRANSITO
35624,BAG00035624,32394,233,CARGADO
