id,pnr,pasajero_id,vuelo_id,asiento,estado_ticket,fecha_emision
35673,BE040F,11,256,27A,EMITIDO,2025-11-05 20:24:54
35674,KXBVOY,388,256,7E,CONFIRMADO,2025-10-29 01:24:54
35675,YZMFNA,154,256,5A,CONFIRMADO,2025-10-22 09:24:54
35676,MPFM5M,480,256,6C,CONFIRMADO,2025-11-13 19:24:54
35677,HRMAA2,277,256,28A,CONFIRMADO,2025-10-25 01:24:54
35678,P5EV5C,219,256,23E,CONFIRMADO,2025-10-19 22:24:54
35679,7BGXQ0,428,256,26B,CONFIRMADO,2025-11-14 06:24:54
35680,R19W4A,494,256,15B,EMITIDO,2025-11-11 12:24:54
35681,CELR6V,57,256,4A,CONFIRMADO,2025-11-11 11:24:54
35682,E82O5A,59,256,12C,CONFIRMADO,2025-11-12 12:24:54
35683,F1BBRT,481,256,31B,CONFIRMADO,2025-10-23 18:24:54
35684,36426Y,144,256,26D,EMITIDO,2025-10-19 17:24:54
35685,59OGX8,188,256,18C,CONFIRMADO,2025-10-31 20:24:54
35686,YV5RYS,38,256,32A,CANCELADO,2025-10-25 03:24:54
35687,WI83EE,415,256,21B,EMITIDO,2025-11-11 05:24:54
35688,IQWRC8,288,256,28E,CONFIRMADO,2025-11-02 20:24:54
35689,VAL6JX,101,256,16D,CONFIRMADO,2025-10-15 23:24:54
35690,R7DEQX,434,256,21D,CONFIRMADO,2025-11-09 06:24:54
35691,55Q8FY,81,256,14C,EMITIDO,2025-10-19 00:24:54
35692,PZNABE,345,256,24C,CONFIRMADO,2025-10-21 14:24:54
35693,5RLDR7,479,256,7F,CONFIRMADO,2025-11-10 10:24:54
35694,QXHWLG,338,256,24A,EMITIDO,2025-11-04 02:24:54
35695,FJJWQ9,4,256,24D,CONFIRMADO,2025-10-26 00:24:54
35696,F0F27R,242,256,5E,CONFIRMADO,2025-10-16 02:24:54
35697,HHWA2G,199,256,23F,CONFIRMADO,2025-10-16 01:24:54
35698,992ML7,153,256,13D,EMITIDO,2025-10-19 10:24:54
35699,DBMQFF,170,256,17B,EMITIDO,2025-11-01 07:24:54
35700,WC7SU5,470,256,4D,CONFIRMADO,2025-10-22 01:24:54
35701,BHMK2W,130,256,10F,CONFIRMADO,2025-10-25 20:24:54
35702,6D0NA9,23,256,19B,CANCELADO,2025-11-09 07:24:54
35703,4RFPBJ,349,256,8D,CONFIRMADO,2025-11-07 11:24:54
35704,2Y3O8O,205,256,6D,EMITIDO,2025-10-19 15:24:54
35705,29WNXG,359,256,6B,CONFIRMADO,2025-10-23 07:24:54
35706,G612BM,161,256,32C,CONFIRMADO,2025-10-21 23:24:54
35707,JXL2UT,290,256,16C,CONFIRMADO,2025-11-11 17:24:54
35708,GK4BBB,222,256,2F,EMITIDO,2025-10-23 05:24:54
35709,XRXRW7,228,256,1E,CONFIRMADO,2025-10-30 19:24:54
35710,TCJFLU,285,256,2C,CONFIRMADO,2025-10-30 11:24:54
35711,3KWX7F,53,256,17D,CONFIRMADO,2025-10-31 11:24:54
35712,XJ5CT1,332,256,18F,EMITIDO,2025-11-09 16:24:54
35713,CDEPL8,83,256,24E,EMITIDO,2025-11-12 18:24:54
35714,BPYGV7,1,256,23D,CONFIRMADO,2025-11-07 11:24:54
35715,HVR5B1,29,256,21C,EMITIDO,2025-11-03 10:24:54
35716,E3TRUT,131,256,8E,CONFIRMADO,2025-10-23 10:24:54
35717,E4NH5M,394,256,19D,EMITIDO,2025-10-17 10:24:54
35718,WACWFG,474,256,31E,CONFIRMADO,2025-10-30 16:24:54
35719,FVCIYU,252,256,14F,EMITIDO,2025-11-01 03:24:54
35720,ZFCD9D,206,256,10B,CONFIRMADO,2025-11-05 13:24:54
35721,BEUORJ,293,256,9A,CONFIRMADO,2025-10-23 03:24:54
35722,6KPZVA,340,256,32E,CONFIRMADO,2025-11-05 05:24:54
35723,YRDCE2,429,256,31F,EMITIDO,2025-10-17 22:24:54
35724,567SGC,76,256,5C,EMITIDO,2025-11-10 17:24:54
35725,5E2AXZ,100,256,15C,CONFIRMADO,2025-10-17 12:24:54
35726,O2LIQ4,163,256,1F,CONFIRMADO,2025-11-05 18:24:54
35727,7XPK3L,172,256,1C,CONFIRMADO,2025-10-21 01:24:54
35728,ST1CYW,401,256,24F,EMITIDO,2025-10-18 07:24:54
35729,PJQ0R3,63,256,19C,CONFIRMADO,2025-11-02 03:24:54
35730,ELWKFT,221,256,10E,CONFIRMADO,2025-10-19 12:24:54
35731,P4Q6Y0,190,256,21A,CONFIRMADO,2025-10-29 09:24:54
35732,WFAWYI,236,256,30E,CONFIRMADO,2025-11-02 12:24:54
35733,PLIXT2,468,256,20F,CONFIRMADO,2025-11-11 23:24:54
35734,A4LB9R,182,256,8B,CONFIRMADO,2025-11-11 22:24:54
35735,K55X1L,88,256,10D,CONFIRMADO,2025-11-08 16:24:54
35736,UVV6XC,380,256,19F,CONFIRMADO,2025-11-02 04:24:54
35737,YPZBSP,390,256,30A,CONFIRMADO,2025-10-18 23:24:54
35738,D2PGOD,213,256,9C,CONFIRMADO,2025-10-19 13:24:54
35739,0D3PUH,186,256,29F,CONFIRMADO,2025-10-27 21:24:54
35740,KWUTDR,461,256,9F,CONFIRMADO,2025-11-08 17:24:54
35741,F166TC,127,256,20B,CONFIRMADO,2025-10-28 09:24:54
35742,LM4G93,136,256,17F,CONFIRMADO,2025-10-16 07:24:54
35743,4GGEB2,133,256,12B,CANCELADO,2025-11-08 16:24:54
35744,0AVHUB,319,256,17E,CONFIRMADO,2025-11-14 05:24:54
35745,9HYBZ2,409,256,23A,CONFIRMADO,2025-11-02 16:24:54
35746,M3TE08,40,256,12E,CONFIRMADO,2025-10-19 22:24:54
35747,3VX4RL,185,256,23B,EMITIDO,2025-10-20 03:24:54
35748,JOZ4W3,194,256,30B,CONFIRMADO,2025-10-16 10:24:54
35749,ZCXIQV,323,256,7C,EMITIDO,2025-11-08 02:24:54
35750,Z37H1W,181,256,9D,CONFIRMADO,2025-10-28 15:24:54
35751,ZGYKGW,18,256,13A,EMITIDO,2025-11-04 19:24:54
35752,MHCTM4,227,256,18B,CONFIRMADO,2025-10-20 02:24:54
35753,K34DYS,3,256,14B,EMITIDO,2025-10-18 20:24:54
35754,TL2ALF,108,256,15F,CONFIRMADO,2025-11-05 06:24:54
35755,PRI66F,282,256,17C,CONFIRMADO,2025-11-10 13:24:54
35756,ASKP3E,313,256,19A,EMITIDO,2025-11-04 18:24:54
35757,81MNN7,403,256,17A,CONFIRMADO,2025-11-05 04:24:54
35758,CXXI98,454,256,30C,CONFIRMADO,2025-10-28 15:24:54
35759,FC7RFV,440,256,20E,CONFIRMADO,2025-11-05 18:24:54
35760,0HGBVR,303,256,25B,EMITIDO,2025-10-31 11:24:54
35761,TGUIYM,225,256,22E,CONFIRMADO,2025-10-18 01:24:54
35762,JHBEIK,309,256,27E,CONFIRMADO,2025-10-20 02:24:54
35763,5VR0KB,146,256,9E,CONFIRMADO,2025-10-31 18:24:54
35764,VA0V8I,143,256,29E,CANCELADO,2025-11-13 10:24:54
35765,MY13E6,445,256,16F,EMITIDO,2025-10-22 01:24:54
35766,M9PR0E,85,256,26F,EMITIDO,2025-10-27 10:24:54
35767,R781RS,457,256,12A,CONFIRMADO,2025-11-02 20:24:54
35768,5K6RA3,406,256,5B,CONFIRMADO,2025-10-20 16:24:54
35769,OM5TDL,312,256,25F,EMITIDO,2025-10-22 21:24:54
35770,VVZRFF,273,256,24B,CONFIRMADO,2025-11-09 23:24:54
35771,6ILW49,393,256,27F,CONFIRMADO,2025-10-24 19:24:54
35772,DG6BGW,397,256,5D,CONFIRMADO,2025-10-26 12:24:54
35773,VFKA1K,7,256,2D,CONFIRMADO,2025-11-05 16:24:54
35774,O9KEYG,366,256,2A,CONFIRMADO,2025-10-23 14:24:54
35775,MAK5KH,77,256,32B,CONFIRMADO,2025-10-29 18:24:54
35776,K2DSZ4,67,256,26A,CONFIRMADO,2025-10-31 14:24:54
35777,FURLAC,430,256,15D,CONFIRMADO,2025-10-17 18:24:54
35778,51RQPG,278,257,33D,EMITIDO,2025-11-02 08:24:54
35779,PXHE2T,299,257,13C,CONFIRMADO,2025-10-19 02:24:54
35780,RVGOXY,160,257,32D,CONFIRMADO,2025-10-23 15:24:54
35781,95D8Q4,477,257,30C,CONFIRMADO,2025-10-30 01:24:54
35782,NGBPUC,383,257,37F,CONFIRMADO,2025-10-19 16:24:54
35783,FHZTA8,355,257,1F,CONFIRMADO,2025-10-24 23:24:54
35784,BMNGPT,243,257,10A,CONFIRMADO,2025-10-27 17:24:54
35785,U727XN,75,257,29F,EMITIDO,2025-11-07 08:24:54
35786,OI2S5G,252,257,10E,EMITIDO,2025-11-09 06:24:54
35787,YXBAN1,395,257,32F,CONFIRMADO,2025-10-24 03:24:54
35788,LM31AB,30,257,24E,CONFIRMADO,2025-11-12 23:24:54
35789,FGP34N,13,257,29B,CONFIRMADO,2025-10-30 09:24:54
35790,PQXNCN,374,257,20B,EMITIDO,2025-11-04 20:24:54
35791,EXO41M,188,257,14F,CONFIRMADO,2025-11-03 01:24:54
35792,HI5RVM,43,257,20F,EMITIDO,2025-10-17 07:24:54
35793,6KJE4N,50,257,11F,CONFIRMADO,2025-10-29 00:24:54
35794,0HDS72,369,257,19F,CONFIRMADO,2025-10-20 19:24:54
35795,XIFICY,52,257,12F,CONFIRMADO,2025-10-23 14:24:54
35796,C93JYN,287,257,24C,EMITIDO,2025-11-05 05:24:54
35797,83IVDT,96,257,25C,CONFIRMADO,2025-11-09 08:24:54
35798,THNKNA,439,257,27E,CONFIRMADO,2025-11-05 16:24:54
35799,CADDXN,397,257,20E,CONFIRMADO,2025-11-09 02:24:54
35800,K8DG6M,121,257,19D,EMITIDO,2025-11-13 12:24:54
35801,ZI0IXR,148,257,22C,CANCELADO,2025-11-04 11:24:54
35802,K95BL5,306,257,28F,CONFIRMADO,2025-11-02 06:24:54
35803,1M2C6V,370,257,25B,CONFIRMADO,2025-10-28 05:24:54
35804,Y8P8Z7,156,257,25E,CONFIRMADO,2025-10-26 02:24:54
35805,NLRMZO,262,257,11C,CONFIRMADO,2025-11-06 10:24:54
35806,OMX8Z4,455,257,1E,CONFIRMADO,2025-11-13 18:24:54
35807,7E4J2N,39,257,36C,CANCELADO,2025-10-28 23:24:54
35808,1W0CXQ,101,257,31C,CONFIRMADO,2025-11-02 02:24:54
35809,TB39TR,470,257,13B,CONFIRMADO,2025-10-17 05:24:54
35810,9HK4E0,181,257,14B,CONFIRMADO,2025-10-22 11:24:54
35811,YIQYGA,301,257,6F,CONFIRMADO,2025-10-30 10:24:54
35812,VHHE29,164,257,17A,EMITIDO,2025-10-24 15:24:54
35813,KRO11T,435,257,5E,CONFIRMADO,2025-11-05 07:24:54
35814,PIYWX2,217,257,32C,CONFIRMADO,2025-11-07 04:24:54
35815,AV4GOS,259,257,21A,CONFIRMADO,2025-10-25 21:24:54
35816,SYHMYQ,97,257,31F,CONFIRMADO,2025-11-03 13:24:54
35817,6NAX81,241,257,12C,CONFIRMADO,2025-11-12 01:24:54
35818,69D8EM,269,257,7E,CONFIRMADO,2025-10-15 11:24:54
35819,JIMPO9,336,257,37E,EMITIDO,2025-10-25 17:24:54
35820,1RDDJU,304,257,28A,CONFIRMADO,2025-10-24 11:24:54
35821,QO2EJY,41,257,35F,CONFIRMADO,2025-10-31 05:24:54
35822,QGUB1R,303,257,33F,CONFIRMADO,2025-10-25 16:24:54
35823,1MNEJ3,264,257,18A,CONFIRMADO,2025-10-29 23:24:54
35824,ISUCZT,358,257,20A,CONFIRMADO,2025-11-03 04:24:54
35825,X73SFU,173,257,22A,EMITIDO,2025-11-01 12:24:54
35826,LLGYGE,225,257,27A,EMITIDO,2025-10-24 08:24:54
35827,JIOAML,265,257,24A,CONFIRMADO,2025-11-02 16:24:54
35828,QOKCN4,76,257,26D,EMITIDO,2025-11-05 21:24:54
35829,9W8LD5,28,257,4E,EMITIDO,2025-11-05 12:24:54
35830,CJDALF,172,257,7B,CONFIRMADO,2025-11-02 16:24:54
35831,QDLTY6,488,257,27F,CONFIRMADO,2025-11-02 19:24:54
35832,1HR0NA,8,257,37B,CONFIRMADO,2025-11-11 07:24:54
35833,5ZYKON,331,257,28C,CONFIRMADO,2025-10-25 12:24:54
35834,8LVM87,108,257,10C,CONFIRMADO,2025-10-23 19:24:54
35835,T2P8FZ,203,257,29C,EMITIDO,2025-10-28 23:24:54
35836,2PSQ5R,240,257,30A,EMITIDO,2025-11-04 13:24:54
35837,PQYP9O,437,257,25F,EMITIDO,2025-11-04 05:24:54
35838,SSSZ0J,354,257,11B,CONFIRMADO,2025-11-10 14:24:54
35839,X3L3BN,318,257,9E,EMITIDO,2025-11-05 09:24:54
35840,C7RHNA,425,257,34A,CONFIRMADO,2025-11-01 19:24:54
35841,T698K5,1,257,29A,CONFIRMADO,2025-10-31 11:24:54
35842,YS2FKU,53,257,36A,EMITIDO,2025-11-08 23:24:54
35843,MXJFSU,56,257,26C,CONFIRMADO,2025-11-11 06:24:54
35844,ZHL6ZN,257,257,30D,CONFIRMADO,2025-11-01 00:24:54
35845,DCPT45,321,257,6A,CONFIRMADO,2025-11-04 08:24:54
35846,NSUA3S,12,257,34C,CANCELADO,2025-11-02 21:24:54
35847,FQN8TM,27,257,21F,CONFIRMADO,2025-10-17 15:24:54
35848,Q2L7NZ,309,257,7C,EMITIDO,2025-10-17 01:24:54
35849,DO9XG9,128,257,24D,EMITIDO,2025-11-09 20:24:54
35850,CK39NY,450,257,5D,EMITIDO,2025-11-06 13:24:54
35851,4993UH,31,257,3A,EMITIDO,2025-11-03 13:24:54
35852,SG8SB6,79,257,11E,CONFIRMADO,2025-11-13 12:24:54
35853,UOBDD5,317,257,18C,CONFIRMADO,2025-10-19 10:24:54
35854,R5ACDH,373,257,14D,EMITIDO,2025-11-11 23:24:54
35855,KF38ST,451,257,14E,CONFIRMADO,2025-10-22 13:24:54
35856,5BMBQQ,401,257,4C,EMITIDO,2025-10-25 08:24:54
35857,8GB2WD,189,257,23E,EMITIDO,2025-10-17 04:24:54
35858,TEHRE5,413,257,16F,CONFIRMADO,2025-10-31 14:24:54
35859,BM91JI,193,257,27D,EMITIDO,2025-11-04 06:24:54
35860,0DTLEY,100,257,19C,CONFIRMADO,2025-11-07 09:24:54
35861,FN6YFE,334,257,8F,EMITIDO,2025-11-03 05:24:54
35862,U2XSTW,349,257,19A,EMITIDO,2025-11-12 19:24:54
35863,XQG9CB,205,257,7D,CONFIRMADO,2025-10-25 07:24:54
35864,FN9ZXR,375,257,2E,EMITIDO,2025-11-13 04:24:54
35865,K4XJWD,114,257,13F,EMITIDO,2025-11-12 20:24:54
35866,7Y75UL,238,257,22D,EMITIDO,2025-10-28 19:24:54
35867,DDL7NG,210,257,2C,CANCELADO,2025-11-13 13:24:54
35868,Y7X3CQ,25,257,3D,CONFIRMADO,2025-10-17 00:24:54
35869,FU7W60,379,257,18F,EMITIDO,2025-10-30 18:24:54
35870,SDJV6U,118,257,1C,EMITIDO,2025-10-18 23:24:54
35871,FF95NT,154,257,33C,CONFIRMADO,2025-10-25 00:24:54
35872,OU6K60,483,257,8C,CONFIRMADO,2025-11-04 17:24:54
35873,J74W0R,360,257,8B,CONFIRMADO,2025-10-31 01:24:54
35874,0NVIOJ,46,257,32E,EMITIDO,2025-10-29 19:24:54
35875,C14NR5,152,257,1B,EMITIDO,2025-11-09 17:24:54
35876,TWPMW7,438,257,15E,EMITIDO,2025-11-06 04:24:54
35877,8TK1ED,37,257,16C,EMITIDO,2025-10-18 02:24:54
35878,81SSF9,22,257,36E,CONFIRMADO,2025-11-02 11:24:54
35879,5SP6BZ,481,257,23C,EMITIDO,2025-10-19 05:24:54
35880,MWYY6U,427,257,11A,CONFIRMADO,2025-11-05 07:24:54
35881,H61TB6,409,257,12E,CONFIRMADO,2025-10-20 11:24:54
35882,J1U5DQ,222,257,34F,CONFIRMADO,2025-11-08 18:24:54
35883,7JZ79P,194,257,3B,CONFIRMADO,2025-10-16 22:24:54
35884,6EAYIL,84,257,23A,CONFIRMADO,2025-10-15 10:24:54
35885,0WCGVZ,3,257,26E,CANCELADO,2025-10-20 20:24:54
35886,EKKI2A,496,257,26B,EMITIDO,2025-11-04 01:24:54
35887,AQY751,116,257,23D,CONFIRMADO,2025-10-23 10:24:54
35888,QTOLZD,260,257,9C,CONFIRMADO,2025-10-21 16:24:54
35889,D3XVC6,283,257,23B,EMITIDO,2025-11-09 15:24:54
35890,G93X1O,279,257,20D,CONFIRMADO,2025-11-05 14:24:54
35891,OOPVS4,206,257,16D,CONFIRMADO,2025-11-04 08:24:54
35892,GQZWDG,29,257,21D,EMITIDO,2025-11-08 12:24:54
35893,47LWIA,337,257,22B,CONFIRMADO,2025-11-12 02:24:54
35894,0IDFS5,367,257,37A,CONFIRMADO,2025-11-06 17:24:54
35895,O6OK8E,123,257,28B,CONFIRMADO,2025-11-05 22:24:54
35896,SF72WJ,167,257,7A,CONFIRMADO,2025-10-27 03:24:54
35897,A1QEHG,346,257,10F,CONFIRMADO,2025-10-19 03:24:54
35898,SJW7AF,404,257,12A,EMITIDO,2025-10-29 19:24:54
35899,24DMFZ,58,257,3E,CONFIRMADO,2025-11-09 19:24:54
35900,72Y2WJ,126,257,37D,CONFIRMADO,2025-11-05 16:24:54
35901,K8G3HE,158,257,31E,CONFIRMADO,2025-11-07 14:24:54
35902,JGTFQ6,325,257,16E,CONFIRMADO,2025-10-17 04:24:54
35903,KPC6TT,500,257,16B,CONFIRMADO,2025-11-05 08:24:54
35904,XAFB0V,195,257,14C,CONFIRMADO,2025-10-23 19:24:54
35905,ZFEOVI,196,257,12D,CONFIRMADO,2025-11-01 07:24:54
35906,AOR9BT,429,257,9B,CONFIRMADO,2025-10-25 15:24:54
35907,LVODTO,80,257,17E,CONFIRMADO,2025-11-10 09:24:54
35908,ZG1ECG,34,257,8D,CONFIRMADO,2025-11-03 22:24:54
35909,TDI7WS,208,257,17C,EMITIDO,2025-11-04 22:24:54
35910,01F1GI,42,257,19B,EMITIDO,2025-11-13 03:24:54
35911,U2DIQD,290,257,26A,EMITIDO,2025-11-03 02:24:54
35912,2AMMEE,153,257,4F,CONFIRMADO,2025-10-24 11:24:54
35913,RBB7LI,295,257,27B,CONFIRMADO,2025-10-29 07:24:54
35914,VMYCJ0,125,257,33A,CANCELADO,2025-11-12 00:24:54
35915,LNB6YY,83,257,10B,CONFIRMADO,2025-11-05 20:24:54
35916,ITGUVN,476,257,31B,EMITIDO,2025-11-13 14:24:54
35917,7OVYEL,231,257,15D,CONFIRMADO,2025-11-07 12:24:54
35918,KJ7262,237,257,5A,CONFIRMADO,2025-10-30 10:24:54
35919,CKV82S,324,257,21C,CONFIRMADO,2025-10-23 15:24:54
35920,47UE71,313,257,29D,CONFIRMADO,2025-10-16 21:24:54
35921,FYRW47,430,257,11D,EMITIDO,2025-10-22 23:24:54
35922,WUNJBX,144,257,17D,EMITIDO,2025-10-26 09:24:54
35923,TJBOZJ,485,257,6C,CONFIRMADO,2025-11-06 04:24:54
35924,YPW1DA,350,257,4A,CONFIRMADO,2025-10-18 10:24:54
35925,FRN21U,250,257,27C,EMITIDO,2025-10-25 11:24:54
35926,VRJXMY,493,257,31A,CONFIRMADO,2025-11-01 10:24:54
35927,RJZ6JP,424,257,14A,EMITIDO,2025-11-11 06:24:54
35928,0NJUL4,345,257,3C,EMITIDO,2025-11-03 04:24:54
35929,7R0K5H,220,257,36D,EMITIDO,2025-10-17 09:24:54
35930,WD8LN3,224,257,22F,EMITIDO,2025-10-21 08:24:54
35931,C1TO7V,258,257,17F,CONFIRMADO,2025-10-31 11:24:54
35932,VFFE2O,398,257,24F,EMITIDO,2025-11-06 17:24:54
35933,TAX1FC,248,257,25A,EMITIDO,2025-10-19 10:24:54
35934,G9NY3Q,202,257,18B,CONFIRMADO,2025-10-16 10:24:54
35935,4JXQTH,423,257,7F,CONFIRMADO,2025-10-26 08:24:54
35936,5CTDLC,314,257,3F,EMITIDO,2025-10-23 04:24:54
35937,REZ7US,288,257,13E,EMITIDO,2025-10-27 10:24:54
35938,V4U5A5,431,257,1A,CONFIRMADO,2025-10-31 16:24:54
35939,Q9NR48,426,257,15A,CONFIRMADO,2025-11-09 12:24:54
35940,2LUDBI,353,257,15C,CONFIRMADO,2025-11-02 11:24:54
35941,AKTZSS,412,257,20C,CONFIRMADO,2025-10-31 17:24:54
35942,VORWRC,468,257,2F,CONFIRMADO,2025-11-12 22:24:54
35943,G9C8O8,145,257,30E,CONFIRMADO,2025-11-08 20:24:54
35944,WGXGWY,277,257,6B,CANCELADO,2025-10-16 08:24:54
35945,VE8U30,233,257,5F,EMITIDO,2025-10-17 03:24:54
35946,AODLVC,62,257,13A,CONFIRMADO,2025-11-07 08:24:54
35947,KLZNIV,64,257,33B,EMITIDO,2025-11-05 15:24:54
35948,5X1JIP,78,257,9A,CONFIRMADO,2025-11-13 02:24:54
35949,J9Y4N0,139,258,8E,CONFIRMADO,2025-10-16 18:24:54
35950,J36XYR,5,258,8D,CONFIRMADO,2025-10-20 18:24:54
35951,D2CZ9S,370,258,1F,CONFIRMADO,2025-10-23 20:24:54
35952,GCMOMI,459,258,6C,CONFIRMADO,2025-11-04 22:24:54
35953,08X888,265,258,18B,CONFIRMADO,2025-10-15 12:24:54
35954,AMQ81D,104,258,5C,CONFIRMADO,2025-10-19 17:24:54
35955,QB8U2K,145,258,4E,EMITIDO,2025-10-17 07:24:54
35956,7299RI,217,258,22B,CONFIRMADO,2025-10-24 16:24:54
35957,LA6DTE,310,258,19F,CONFIRMADO,2025-11-03 12:24:54
35958,3RAW8B,308,258,3F,EMITIDO,2025-10-18 11:24:54
35959,X9U46E,133,258,14A,EMITIDO,2025-11-03 13:24:54
35960,HI5OHE,489,258,1C,EMITIDO,2025-10-20 17:24:54
35961,PA858F,13,258,10A,CONFIRMADO,2025-11-07 13:24:54
35962,52193E,72,258,3C,CONFIRMADO,2025-11-13 14:24:54
35963,VPXP3B,201,258,6B,CONFIRMADO,2025-11-02 03:24:54
35964,F56SEC,411,258,19A,EMITIDO,2025-11-03 02:24:54
35965,KG71WJ,152,258,20C,CONFIRMADO,2025-10-27 20:24:54
35966,8CGJZL,77,258,10E,EMITIDO,2025-10-18 22:24:54
35967,6K19LA,345,258,15E,EMITIDO,2025-10-22 14:24:54
35968,NJ7SU3,195,258,11F,CONFIRMADO,2025-10-16 08:24:54
35969,RRYQ8Y,322,258,9B,CONFIRMADO,2025-10-18 13:24:54
35970,BONGRK,385,258,2C,CONFIRMADO,2025-11-07 21:24:54
35971,MJR4O6,67,258,7F,EMITIDO,2025-10-29 17:24:54
35972,G7FJ15,439,258,17E,EMITIDO,2025-10-16 10:24:54
35973,KVBORR,160,258,15D,CONFIRMADO,2025-10-17 12:24:54
35974,JH0AER,417,258,3A,CONFIRMADO,2025-11-05 08:24:54
35975,C4AJKM,341,258,19B,CONFIRMADO,2025-10-30 11:24:54
35976,JX8AMP,218,258,9D,CONFIRMADO,2025-11-09 04:24:54
35977,MD9LWX,316,258,7C,EMITIDO,2025-11-05 19:24:54
35978,BDNQR1,37,258,17D,CONFIRMADO,2025-10-22 10:24:54
35979,6VQFEH,96,258,5A,CONFIRMADO,2025-10-27 20:24:54
35980,LUNGO2,416,258,20D,EMITIDO,2025-10-17 17:24:54
35981,QWDU51,302,258,14D,CONFIRMADO,2025-10-31 00:24:54
35982,MZKE38,178,258,16E,CONFIRMADO,2025-10-31 14:24:54
35983,XXGMX3,42,258,17F,EMITIDO,2025-10-25 02:24:54
35984,5II1W1,220,258,22D,CONFIRMADO,2025-10-17 04:24:54
35985,CV8WAR,449,258,19E,CONFIRMADO,2025-11-09 00:24:54
35986,9O4Y22,85,258,5E,CONFIRMADO,2025-10-23 03:24:54
35987,C6YV2S,276,258,23B,CONFIRMADO,2025-10-25 16:24:54
35988,68K2P1,298,258,6D,CONFIRMADO,2025-10-21 17:24:54
35989,C39MT1,381,258,2B,EMITIDO,2025-11-01 13:24:54
35990,4FCNAS,214,258,19C,CONFIRMADO,2025-10-30 20:24:54
35991,J1EEMI,98,258,11B,CONFIRMADO,2025-10-27 16:24:54
35992,UHZGAZ,215,258,3D,EMITIDO,2025-11-05 09:24:54
35993,5PEEKA,307,258,15B,CONFIRMADO,2025-10-26 12:24:54
35994,BMNU87,362,258,4D,EMITIDO,2025-11-07 13:24:54
35995,N82T8R,232,258,7B,CONFIRMADO,2025-11-13 04:24:54
35996,OV738K,45,258,13A,EMITIDO,2025-11-01 08:24:54
35997,G8IURF,471,258,8A,CONFIRMADO,2025-11-01 15:24:54
35998,ZIUWTC,432,258,18E,CONFIRMADO,2025-10-20 14:24:54
35999,S9QMB9,176,258,11D,CONFIRMADO,2025-10-15 14:24:54
36000,OWG3OZ,394,258,16A,CONFIRMADO,2025-10-19 18:24:54
36001,UGA5CU,340,258,1D,CONFIRMADO,2025-10-31 22:24:54
36002,8VM3NK,12,258,11C,CANCELADO,2025-10-24 18:24:54
36003,31I8RO,420,258,3E,CONFIRMADO,2025-11-09 01:24:54
36004,WYEZRI,19,258,6E,EMITIDO,2025-11-13 00:24:54
36005,3DNUAB,275,258,18F,CONFIRMADO,2025-10-18 00:24:54
36006,UU9TTJ,199,258,16C,CONFIRMADO,2025-10-30 13:24:54
36007,JA7HRE,120,258,13F,EMITIDO,2025-11-05 22:24:54
36008,NU0KZR,352,258,21D,CONFIRMADO,2025-11-11 15:24:54
36009,7OBWN3,451,258,14B,EMITIDO,2025-10-27 04:24:54
36010,D0MW2C,317,258,22A,CONFIRMADO,2025-11-03 23:24:54
36011,1QGDWA,336,258,14E,CONFIRMADO,2025-10-24 06:24:54
36012,5TNXTZ,83,258,1A,EMITIDO,2025-11-13 19:24:54
36013,FBICP7,82,258,8B,EMITIDO,2025-10-28 22:24:54
36014,25QETA,326,258,12B,CONFIRMADO,2025-10-29 00:24:54
36015,0WPM5F,462,258,17A,EMITIDO,2025-10-21 06:24:54
36016,GS6M3I,456,258,22C,EMITIDO,2025-10-31 16:24:54
36017,HVJ77O,122,258,16F,EMITIDO,2025-11-01 05:24:54
36018,MX0YCN,74,258,23D,CONFIRMADO,2025-10-19 21:24:54
36019,10HVJ0,183,258,17C,EMITIDO,2025-10-30 09:24:54
36020,K74PSI,117,258,7A,CONFIRMADO,2025-10-18 22:24:54
36021,Z6CIE9,478,258,3B,EMITIDO,2025-10-24 05:24:54
36022,SKMC7C,332,258,23E,EMITIDO,2025-11-11 03:24:54
36023,H4CELC,319,258,9C,EMITIDO,2025-10-29 01:24:54
36024,E2AV8Y,391,258,21F,CONFIRMADO,2025-11-09 17:24:54
36025,Q5AQ0Y,184,258,9A,CONFIRMADO,2025-10-17 10:24:54
36026,LCJ52E,144,258,14C,CONFIRMADO,2025-10-24 07:24:54
36027,Y3HFQ5,423,258,23C,EMITIDO,2025-11-01 00:24:54
36028,UYYZ7W,64,258,2F,EMITIDO,2025-10-21 06:24:54
36029,1IEOSF,10,258,12E,CONFIRMADO,2025-11-07 09:24:54
36030,9W88HJ,26,258,5D,CONFIRMADO,2025-10-29 07:24:54
36031,N7RP3O,350,258,18A,EMITIDO,2025-11-06 05:24:54
36032,9U8XUH,186,258,7E,CONFIRMADO,2025-11-10 17:24:54
36033,7MBT7O,331,258,22E,CONFIRMADO,2025-10-23 07:24:54
36034,0WBEZK,148,258,4F,EMITIDO,2025-10-30 03:24:54
36035,FH1YG3,457,258,20F,CONFIRMADO,2025-10-19 16:24:54
36036,IVQ04K,16,258,13B,CONFIRMADO,2025-11-13 10:24:54
36037,JAHIIM,463,258,21A,EMITIDO,2025-10-25 22:24:54
36038,MQQFG3,358,258,11E,CONFIRMADO,2025-10-16 04:24:54
