id,ticket_aereo_id,codigo,emitido_en,validado
35460,37385,BP-H9RUGF-37385,2025-11-13 23:24:55,1
35461,37386,BP-2LLM3T-37386,2025-11-13 17:24:55,0
35462,37387,BP-81A2LO-37387,2025-11-15 00:24:55,1
35463,37388,BP-BU1Y5R-37388,2025-11-15 07:24:55,1
35464,37389,BP-H8JRHN-37389,2025-11-12 11:24:55,1
35465,37390,BP-Y8YGGD-37390,2025-11-14 11:24:55,1
35466,37391,BP-AMBCLV-37391,2025-11-15 06:24:55,1
35467,37392,BP-YVVV35-37392,2025-11-13 06:24:55,1
35468,37393,BP-L95SIH-37393,2025-11-13 16:24:55,1
35469,37394,BP-UQ83D2-37394,2025-11-11 19:24:55,1
35470,37395,BP-PNZF60-37395,2025-11-12 23:24:55,1
35471,37396,BP-ZUBYNC-37396,2025-11-11 14:24:55,1
35472,37397,BP-APK1FD-37397,2025-11-13 14:24:55,0
35473,37398,BP-20RZJQ-37398,2025-11-15 07:24:55,1
35474,37399,BP-34TEY6-37399,2025-11-14 13:24:55,1
35475,37400,BP-RB2JDH-37400,2025-11-12 22:24:55,1
35476,37401,BP-4CTA2K-37401,2025-11-12 02:24:55,1
35477,37402,BP-KJUT2O-37402,2025-11-12 01:24:55,1
35478,37403,BP-CAUIFE-37403,2025-11-13 12:24:55,1
35479,37404,BP-6R9AMT-37404,2025-11-11 11:24:55,1
35480,37405,BP-GPRK4G-37405,2025-11-13 06:24:55,1
35481,37406,BP-B3FPO5-37406,2025-11-14 13:24:55,1
35482,37407,BP-4M41S5-37407,2025-11-11 16:24:55,0
35483,37408,BP-NW55UQ-37408,2025-11-12 18:24:55,1
35484,37409,BP-3II4UZ-37409,2025-11-13 03:24:55,0
35485,37410,BP-7FBCEX-37410,2025-11-15 04:24:55,1
35486,37411,BP-T0VENQ-37411,2025-11-12 03:24:55,1
35487,37412,BP-EHZVN8-37412,2025-11-12 21:24:55,0
35488,37413,BP-X2MS3I-37413,2025-11-14 11:24:55,1
35489,37414,BP-TEMZN5-37414,2025-11-11 08:24:55,1
35490,37415,BP-DSJII8-37415,2025-11-11 10:24:55,1
35491,37416,BP-JG9FUV-37416,2025-11-13 11:24:55,1
35492,37417,BP-UZBO4F-37417,2025-11-14 16:24:55,1
35493,37419,BP-NSR7VY-37419,2025-11-11 09:24:55,1
35494,37420,BP-UXABVX-37420,2025-11-14 23:24:55,1
35495,37421,BP-0DOTND-37421,2025-11-14 01:24:55,1
35496,37422,BP-URP8JT-37422,2025-11-13 23:24:55,1
35497,37423,BP-UU51QX-37423,2025-11-11 11:24:55,0
35498,37424,BP-NITEJZ-37424,2025-11-14 09:24:55,0
35499,37425,BP-2I8K11-37425,2025-11-11 12:24:55,1
35500,37426,BP-P2CQR2-37426,2025-11-13 23:24:55,0
35501,37427,BP-FF9MMH-37427,2025-11-13 12:24:55,1
35502,37428,BP-PVJJFT-37428,2025-11-12 09:24:55,1
35503,37429,BP-GJF90A-37429,2025-11-14 08:24:55,1
35504,37430,BP-K270I3-37430,2025-11-14 11:24:55,1
35505,37431,BP-A1HRS2-37431,2025-11-12 02:24:55,0
35506,37432,BP-3HGC1T-37432,2025-11-12 13:24:55,0
35507,37434,BP-490K6R-37434,2025-11-14 02:24:55,1
35508,37435,BP-ARNF00-37435,2025-11-13 17:24:55,1
35509,37436,BP-Y7U7TQ-37436,2025-11-14 09:24:55,0
35510,37438,BP-RE8VRH-37438,2025-11-14 07:24:55,1
35511,37439,BP-N8HXTC-37439,2025-11-11 08:24:55,1
35512,37441,BP-IVI7YS-37441,2025-11-11 13:24:55,1
35513,37442,BP-82LJAT-37442,2025-11-14 22:24:55,1
35514,37443,BP-IM6OCT-37443,2025-11-11 19:24:55,1
35515,37444,BP-CENXD9-37444,2025-11-12 04:24:55,1
35516,37445,BP-JUB9VA-37445,2025-11-13 06:24:55,1
35517,37446,BP-3064MK-37446,2025-11-14 04:24:55,1
35518,37447,BP-TK1SU5-37447,2025-11-12 20:24:55,1
35519,37448,BP-7A0WD9-37448,2025-11-11 13:24:55,1
35520,37449,BP-D50B2G-37449,2025-11-15 07:24:55,1
35521,37451,BP-X192N3-37451,2025-11-14 16:24:55,1
35522,37452,BP-M0KZXC-37452,2025-11-12 14:24:55,1
35523,37453,BP-XSWNOD-37453,2025-11-13 15:24:55,1
35524,37454,BP-N3J594-37454,2025-11-11 19:24:55,0
35525,37455,BP-XBX1OJ-37455,2025-11-14 00:24:55,1
35526,37456,BP-W60R2F-37456,2025-11-13 03:24:55,0
35527,37457,BP-GY336O-37457,2025-11-14 18:24:55,1
35528,37458,BP-D1DER3-37458,2025-11-14 15:24:55,1
35529,37459,BP-CJNAUI-37459,2025-11-12 07:24:55,1
35530,37460,BP-V1QO9C-37460,2025-11-11 16:24:55,1
35531,37461,BP-SRGY6Y-37461,2025-11-13 21:24:55,1
35532,37463,BP-V8QTWJ-37463,2025-11-12 17:24:55,1
35533,37464,BP-YZJGB0-37464,2025-11-14 08:24:55,1
35534,37465,BP-G1AQY2-37465,2025-11-13 15:24:55,1
35535,37466,BP-4KOJHE-37466,2025-11-14 11:24:55,0
35536,37467,BP-VZ2O5D-37467,2025-11-15 06:24:55,1
35537,37468,BP-4W8DSB-37468,2025-11-14 22:24:55,0
35538,37469,BP-LH3WHD-37469,2025-11-14 22:24:55,0
35539,37470,BP-G6GKJF-37470,2025-11-13 21:24:55,1
35540,37471,BP-3HVSRD-37471,2025-11-11 12:24:55,1
35541,37472,BP-XLUWZC-37472,2025-11-14 13:24:55,1
35542,37473,BP-DF5G6H-37473,2025-11-13 21:24:55,0
35543,37474,BP-K8PGI1-37474,2025-11-14 00:24:55,1
35544,37475,BP-704ECT-37475,2025-11-14 11:24:55,1
35545,37476,BP-M5ZPMR-37476,2025-11-12 09:24:55,0
35546,37477,BP-HRLKOU-37477,2025-11-13 06:24:55,0
35547,37478,BP-1NFGQB-37478,2025-11-14 05:24:55,0
35548,37479,BP-JOP835-37479,2025-11-12 17:24:55,1
35549,37481,BP-6PYL3Z-37481,2025-11-14 02:24:55,1
35550,37482,BP-BF3RP0-37482,2025-11-12 12:24:55,1
35551,37483,BP-GVY6NU-37483,2025-11-13 09:24:55,1
35552,37484,BP-XFNSUG-37484,2025-11-11 14:24:55,0
35553,37485,BP-RRAKEU-37485,2025-11-12 01:24:55,0
35554,37486,BP-7BPQCC-37486,2025-11-12 07:24:55,1
35555,37487,BP-HGBOSS-37487,2025-11-11 08:24:55,1
35556,37488,BP-CO2E4K-37488,2025-11-13 18:24:55,1
35557,37489,BP-5RXELQ-37489,2025-11-14 00:24:55,1
35558,37490,BP-QOX5GR-37490,2025-11-14 23:24:55,1
35559,37492,BP-IRBCB7-37492,2025-11-15 01:24:55,1
35560,37493,BP-0QXUXK-37493,2025-11-13 05:24:55,1
35561,37494,BP-JNMV2H-37494,2025-11-14 10:24:55,1
35562,37495,BP-77DIWS-37495,2025-11-12 16:24:55,1
35563,37496,BP-TBFH4O-37496,2025-11-14 04:24:55,1
35564,37498,BP-K6FVEU-37498,2025-11-15 01:24:55,1
35565,37499,BP-EPTPBW-37499,2025-11-11 14:24:55,1
35566,37500,BP-YGV72B-37500,2025-11-14 02:24:55,1
35567,37501,BP-IYG6IF-37501,2025-11-11 15:24:55,1
35568,37502,BP-PBNX17-37502,2025-11-13 13:24:55,1
35569,37503,BP-1AOIM6-37503,2025-11-13 18:24:55,1
35570,37504,BP-0SSYVU-37504,2025-11-13 10:24:55,0
35571,37505,BP-6LCAKD-37505,2025-11-11 19:24:55,1
35572,37506,BP-FX1BMF-37506,2025-11-14 03:24:55,1
35573,37507,BP-YZQXRJ-37507,2025-11-13 17:24:55,1
35574,37508,BP-HYHUT6-37508,2025-11-13 21:24:55,1
35575,37509,BP-AXCAH6-37509,2025-11-12 12:24:55,0
35576,37510,BP-O67W6X-37510,2025-11-13 22:24:55,1
35577,37511,BP-3N6FFJ-37511,2025-11-15 07:24:55,1
35578,37512,BP-16V3YE-37512,2025-11-12 11:24:55,1
35579,37513,BP-1XCO2U-37513,2025-11-11 12:24:55,1
35580,37514,BP-BAKYK3-37514,2025-11-13 05:24:55,1
35581,37515,BP-EEIE8K-37515,2025-11-13 05:24:55,1
35582,37516,BP-5K31LI-37516,2025-11-14 01:24:55,1
35583,37517,BP-S4PJ4B-37517,2025-11-13 17:24:55,1
35584,37518,BP-FO2ZX0-37518,2025-11-12 17:24:55,1
35585,37519,BP-4YP4L5-37519,2025-11-11 15:24:55,1
35586,37520,BP-BC3YOM-37520,2025-11-15 01:24:55,1
35587,37521,BP-4906V8-37521,2025-11-13 05:24:55,1
35588,37522,BP-FVEE84-37522,2025-11-14 00:24:55,0
35589,37523,BP-8NES54-37523,2025-11-14 09:24:55,1
35590,37524,BP-RJWXVO-37524,2025-11-12 21:24:55,1
35591,37525,BP-28IGWT-37525,2025-11-12 09:24:55,0
35592,37526,BP-7PJXS8-37526,2025-11-14 21:24:55,0
35593,37527,BP-05LIGR-37527,2025-11-14 11:24:55,1
35594,37528,BP-37I7AI-37528,2025-11-12 03:24:55,1
35595,37529,BP-HUFU9C-37529,2025-11-14 19:24:55,1
35596,37530,BP-1H5LAZ-37530,2025-11-13 01:24:55,1
35597,37531,BP-WGL85J-37531,2025-11-11 17:24:55,0
35598,37532,BP-T2FRAO-37532,2025-11-15 02:24:55,1
35599,37534,BP-UNYOQJ-37534,2025-11-12 06:24:55,1
35600,37535,BP-XU3XKI-37535,2025-11-15 03:24:55,1
35601,37536,BP-C1TJPS-37536,2025-11-12 23:24:55,1
35602,37538,BP-V64KZA-37538,2025-11-12 13:24:55,1
35603,37539,BP-W8QQVO-37539,2025-11-13 18:24:55,0
35604,37540,BP-KVFGKZ-37540,2025-11-11 18:24:55,0
35605,37541,BP-P6RE67-37541,2025-11-14 17:24:55,1
35606,37542,BP-3VZQVF-37542,2025-11-15 00:24:55,0
35607,37543,BP-0Q8WWH-37543,2025-11-11 18:24:55,1
35608,37544,BP-BE2SZO-37544,2025-11-11 12:24:55,1
35609,37545,BP-UB1NMK-37545,2025-11-11 20:24:55,1
35610,37546,BP-VZTYHR-37546,2025-11-15 04:24:55,1
35611,37548,BP-Y5QQ03-37548,2025-11-14 22:24:55,1
35612,37549,BP-IL9RYN-37549,2025-11-14 13:24:55,1
35613,37550,BP-MHFFBF-37550,2025-11-15 00:24:55,1
35614,37551,BP-SC5LHU-37551,2025-11-11 15:24:55,1
35615,37552,BP-99AQM8-37552,2025-11-11 10:24:55,1
35616,37553,BP-GVREDI-37553,2025-11-15 05:24:55,1
35617,37554,BP-9UQJ8H-37554,2025-11-11 12:24:55,1
35618,37555,BP-9F88FV-37555,2025-11-12 14:24:55,1
35619,37556,BP-QBGY1N-37556,2025-11-12 23:24:55,1
35620,37557,BP-NOW2YD-37557,2025-11-13 13:24:55,1
35621,37558,BP-8KA626-37558,2025-11-11 20:24:55,1
35622,37559,BP-0FSNKW-37559,2025-11-13 08:24:55,1
35623,37560,BP-5WGVMT-37560,2025-11-11 22:24:55,1
35624,37562,BP-BX8LJR-37562,2025-11-14 03:24:55,1
35625,37563,BP-YC504V-37563,2025-11-13 15:24:55,1
35626,37565,BP-4BACGO-37565,2025-11-14 10:24:55,1
35627,37566,BP-K6WXOV-37566,2025-11-11 13:24:55,1
35628,37567,BP-ZOWM72-37567,2025-11-14 22:24:55,1
35629,37568,BP-T971C9-37568,2025-11-12 19:24:55,1
35630,37569,BP-0317V7-37569,2025-11-13 22:24:55,1
35631,37570,BP-0JEUH2-37570,2025-11-11 23:24:55,1
35632,37571,BP-AV52VV-37571,2025-11-13 10:24:55,1
35633,37573,BP-BV6V9T-37573,2025-11-14 01:24:55,1
35634,37574,BP-ISOHRF-37574,2025-11-13 10:24:55,1
35635,37575,BP-VFA0T1-37575,2025-11-12 11:24:55,0
35636,37576,BP-T1W9RG-37576,2025-11-11 12:24:55,1
35637,37577,BP-IOH8UN-37577,2025-11-14 14:24:55,1
35638,37578,BP-ILQ2HL-37578,2025-11-13 19:24:55,1
35639,37579,BP-TQTD1P-37579,2025-11-12 18:24:55,1
35640,37580,BP-22HMXS-37580,2025-11-13 06:24:55,1
35641,37581,BP-KBSMQZ-37581,2025-11-11 20:24:55,1
35642,37582,BP-4SVHTL-37582,2025-11-14 05:24:55,1
35643,37584,BP-6K6XUK-37584,2025-11-12 14:24:55,1
35644,37585,BP-WMR91X-37585,2025-11-13 21:24:55,0
35645,37586,BP-GM1945-37586,2025-11-15 00:24:55,1
35646,37587,BP-VR3HOJ-37587,2025-11-14 18:24:55,1
35647,37588,BP-MQYDV5-37588,2025-11-13 12:24:55,1
35648,37589,BP-O1LEFO-37589,2025-11-13 06:24:55,0
35649,37590,BP-OC5A1S-37590,2025-11-12 09:24:55,0
35650,37592,BP-CWI5Q5-37592,2025-11-12 16:24:55,1
35651,37593,BP-E30YJY-37593,2025-11-13 16:24:55,1
35652,37594,BP-5QP8SY-37594,2025-11-11 15:24:55,0
35653,37595,BP-QJDHJC-37595,2025-11-14 06:24:55,1
35654,37596,BP-J68U06-37596,2025-11-14 00:24:55,1
35655,37597,BP-OSZYKK-37597,2025-11-15 05:24:55,1
35656,37598,BP-O8ARLX-37598,2025-11-12 15:24:55,1
35657,37599,BP-TMZIM1-37599,2025-11-12 21:24:55,1
35658,37600,BP-W4A00H-37600,2025-11-14 09:24:55,1
35659,37602,BP-QY38M8-37602,2025-11-11 12:24:55,1
35660,37603,BP-AQVGIE-37603,2025-11-11 14:24:55,0
35661,37604,BP-BJ8YVI-37604,2025-11-14 08:24:55,1
35662,37605,BP-F8OVQE-37605,2025-11-14 21:24:55,1
35663,37606,BP-GDE167-37606,2025-11-14 03:24:55,1
35664,37608,BP-WOXDHP-37608,2025-11-13 04:24:55,1
35665,37609,BP-4S255V-37609,2025-11-14 09:24:55,1
35666,37610,BP-9KEVAS-37610,2025-11-13 21:24:55,1
35667,37611,BP-DFO6K4-37611,2025-11-13 19:24:55,1
35668,37612,BP-957Z18-37612,2025-11-14 08:24:55,1
35669,37613,BP-CV5PQ2-37613,2025-11-14 19:24:55,1
35670,37614,BP-N2SQ5W-37614,2025-11-15 00:24:55,1
35671,37615,BP-68PW6I-37615,2025-11-11 21:24:55,1
35672,37616,BP-QA7J79-37616,2025-11-12 09:24:55,1
35673,37617,BP-BUTY6D-37617,2025-11-14 13:24:55,1
35674,37618,BP-G3N9WR-37618,2025-11-14 12:24:55,1
35675,37620,BP-L99DB0-37620,2025-11-13 12:24:55,1
35676,37621,BP-MBYJA8-37621,2025-11-13 22:24:55,1
35677,37622,BP-4X00G8-37622,2025-11-14 00:24:55,0
35678,37623,BP-N8MUSR-37623,2025-11-14 14:24:55,1
35679,37624,BP-YQEWQP-37624,2025-11-14 07:24:55,1
35680,37625,BP-P4MN7F-37625,2025-11-14 13:24:55,1
35681,37626,BP-J853H2-37626,2025-11-12 22:24:55,1
35682,37628,BP-QQ3O6E-37628,2025-11-11 23:24:55,1
35683,37629,BP-7SZUBG-37629,2025-11-15 01:24:55,1
35684,37630,BP-P14UXO-37630,2025-11-12 11:24:55,1
35685,37631,BP-69VQ0C-37631,2025-11-12 09:24:55,1
35686,37632,BP-WB2YMU-37632,2025-11-14 18:24:55,0
35687,37633,BP-DVM81X-37633,2025-11-14 02:24:55,1
35688,37634,BP-TCILKA-37634,2025-11-13 02:24:55,1
35689,37635,BP-XJJEGT-37635,2025-11-11 13:24:55,1
35690,37636,BP-V68MAJ-37636,2025-11-12 17:24:55,1
35691,37637,BP-LIY03R-37637,2025-11-13 12:24:55,1
35692,37638,BP-01UOK2-37638,2025-11-13 07:24:55,1
35693,37640,BP-T5G2QP-37640,2025-11-12 23:24:55,1
35694,37641,BP-99DROB-37641,2025-11-11 22:24:55,1
35695,37642,BP-HJY0TA-37642,2025-11-14 07:24:55,1
35696,37644,BP-WRX0BH-37644,2025-11-13 16:24:55,1
35697,37645,BP-XVTCLC-37645,2025-11-12 15:24:55,1
35698,37646,BP-E9PJ7J-37646,2025-11-11 17:24:55,1
35699,37647,BP-53798D-37647,2025-11-14 01:24:55,1
35700,37648,BP-A4ZR4Q-37648,2025-11-11 17:24:55,1
35701,37649,BP-9VWXLT-37649,2025-11-13 17:24:55,1
35702,37650,BP-FFHCXI-37650,2025-11-14 00:24:55,1
35703,37651,BP-KJBL1A-37651,2025-11-11 12:24:55,1
35704,37652,BP-VONAN2-37652,2025-11-13 01:24:55,1
35705,37653,BP-GQ4Z9F-37653,2025-11-12 23:24:55,1
35706,37654,BP-NDP19B-37654,2025-11-13 02:24:55,1
35707,37655,BP-QHRGY4-37655,2025-11-12 13:24:55,1
35708,37656,BP-ATOAP6-37656,2025-11-12 20:24:55,1
35709,37658,BP-D5JT6S-37658,2025-11-12 17:24:55,1
35710,37659,BP-MIN8PX-37659,2025-11-15 02:24:55,1
35711,37660,BP-JA4DCX-37660,2025-11-11 15:24:55,0
35712,37661,BP-SXDNGL-37661,2025-11-13 15:24:55,1
35713,37662,BP-AP5AVH-37662,2025-11-14 20:24:55,1
35714,37663,BP-CKM9YM-37663,2025-11-13 03:24:55,1
35715,37664,BP-V30FSC-37664,2025-11-12 12:24:55,1
35716,37665,BP-R3MDUP-37665,2025-11-14 01:24:55,1
35717,37666,BP-JYOOWT-37666,2025-11-12 19:24:55,1
35718,37667,BP-2F9BZT-37667,2025-11-11 20:24:55,1
35719,37668,BP-4ZUBK4-37668,2025-11-11 18:24:55,0
35720,37669,BP-FBTHGL-37669,2025-11-14 14:24:55,1
35721,37670,BP-4VUGUR-37670,2025-11-11 09:24:55,1
35722,37671,BP-4B2KN9-37671,2025-11-13 18:24:55,0
35723,37672,BP-EC11UG-37672,2025-11-13 11:24:55,1
35724,37673,BP-VP87G7-37673,2025-11-13 06:24:55,0
35725,37674,BP-CBTGHC-37674,2025-11-13 13:24:55,1
35726,37675,BP-8EQM5H-37675,2025-11-14 17:24:55,0
35727,37676,BP-266Q8V-37676,2025-11-12 14:24:55,0
35728,37677,BP-77QF4O-37677,2025-11-14 14:24:55,0
35729,37678,BP-CAS3ZT-37678,2025-11-14 16:24:55,1
35730,37679,BP-L0DXI9-37679,2025-11-14 15:24:55,1
35731,37680,BP-D34RDS-37680,2025-11-14 21:24:55,1
35732,37681,BP-JYP8G8-37681,2025-11-12 10:24:55,1
35733,37682,BP-IUI9RY-37682,2025-11-13 03:24:55,1
35734,37683,BP-V4FA6H-37683,2025-11-11 13:24:55,0
35735,37684,BP-0YHT8Q-37684,2025-11-11 09:24:55,0
35736,37685,BP-MQ1H5M-37685,2025-11-14 05:24:55,1
35737,37686,BP-PESB28-37686,2025-11-14 23:24:55,1
35738,37687,BP-3HE1LH-37687,2025-11-14 10:24:55,0
35739,37690,BP-P45088-37690,2025-11-12 19:24:55,1
35740,37691,BP-S74Z5A-37691,2025-11-13 07:24:55,1
35741,37692,BP-F7SACG-37692,2025-11-13 23:24:55,1
35742,37694,BP-102GKB-37694,2025-11-11 20:24:55,1
35743,37695,BP-6QRT39-37695,2025-11-12 08:24:55,1
35744,37696,BP-REV82N-37696,2025-11-14 07:24:55,1
35745,37697,BP-MX3K89-37697,2025-11-15 06:24:55,1
35746,37698,BP-JRM92Y-37698,2025-11-13 19:24:55,1
35747,37699,BP-JU9RKW-37699,2025-11-12 16:24:55,1
35748,37700,BP-3SMZ1H-37700,2025-11-14 07:24:55,1
35749,37702,BP-D2J6P0-37702,2025-11-13 11:24:55,1
35750,37703,BP-V7QJ54-37703,2025-11-12 16:24:55,1
35751,37704,BP-LWJQPX-37704,2025-11-12 16:24:55,1
35752,37705,BP-PEOYI0-37705,2025-11-14 19:24:55,1
35753,37706,BP-3VGQKR-37706,2025-11-13 06:24:55,0
35754,37707,BP-P0QPV1-37707,2025-11-12 15:24:55,1
35755,37708,BP-7JC9WZ-37708,2025-11-11 11:24:55,1
35756,37709,BP-S974Z8-37709,2025-11-11 21:24:55,1
35757,37710,BP-VVD6XW-37710,2025-11-11 21:24:55,1
35758,37711,BP-4XVWOD-37711,2025-11-14 13:24:55,1
35759,37713,BP-S6R7AD-37713,2025-11-14 04:24:55,1
35760,37714,BP-KWH2KS-37714,2025-11-11 11:24:55,1
35761,37715,BP-X6JBFA-37715,2025-11-12 06:24:55,0
35762,37716,BP-5EQKZ3-37716,2025-11-13 07:24:55,0
35763,37717,BP-TPP805-37717,2025-11-13 06:24:55,1
35764,37718,BP-QAE9B5-37718,2025-11-12 10:24:55,0
35765,37719,BP-5PWADP-37719,2025-11-13 08:24:55,1
35766,37721,BP-F825UZ-37721,2025-11-12 17:24:55,1
35767,37722,BP-Q27CC6-37722,2025-11-11 18:24:55,1
35768,37723,BP-F2J7SQ-37723,2025-11-14 15:24:55,1
35769,37724,BP-9OJQYN-37724,2025-11-12 17:24:55,0
35770,37725,BP-8RL0J2-37725,2025-11-13 08:24:55,1
35771,37726,BP-TROL2G-37726,2025-11-14 14:24:55,0
35772,37727,BP-CTMJ9Q-37727,2025-11-12 21:24:55,0
35773,37728,BP-HU8V2A-37728,2025-11-12 11:24:55,1
35774,37729,BP-5WVUEI-37729,2025-11-11 22:24:55,1
35775,37730,BP-XVWTQP-37730,2025-11-12 00:24:55,1
35776,37731,BP-R7Y7TV-37731,2025-11-15 01:24:55,1
35777,37732,BP-ZURLKS-37732,2025-11-11 16:24:55,1
35778,37733,BP-JT2G9U-37733,2025-11-13 17:24:55,1
35779,37734,BP-UZFALV-37734,2025-11-11 15:24:55,1
35780,37735,BP-P3JQ8O-37735,2025-11-13 11:24:55,0
35781,37736,BP-SKD3K6-37736,2025-11-14 09:24:55,1
35782,37737,BP-LUMENS-37737,2025-11-15 00:24:55,0
35783,37738,BP-27MMJA-37738,2025-11-11 08:24:55,0
35784,37739,BP-G37IPM-37739,2025-11-14 14:24:55,1
35785,37740,BP-VFGRFH-37740,2025-11-15 02:24:55,1
35786,37741,BP-OYML0J-37741,2025-11-14 02:24:55,0
35787,37742,BP-M5NEEC-37742,2025-11-11 23:24:55,1
35788,37743,BP-133MSK-37743,2025-11-12 01:24:55,1
35789,37744,BP-MLBKE1-37744,2025-11-11 19:24:55,0
35790,37745,BP-F04TZ7-37745,2025-11-12 11:24:55,1
35791,37746,BP-CPJUR0-37746,2025-11-13 03:24:55,0
35792,37747,BP-XIG2RR-37747,2025-11-14 05:24:55,1
35793,37748,BP-ODHATD-37748,2025-11-14 16:24:55,1
35794,37749,BP-6S4E9G-37749,2025-11-15 06:24:55,1
35795,37750,BP-SJGX7Q-37750,2025-11-11 11:24:55,1
35796,37751,BP-COUC0I-37751,2025-11-14 19:24:55,1
35797,37752,BP-M9HJUM-37752,2025-11-14 10:24:55,1
35798,37753,BP-6SN239-37753,2025-11-12 06:24:55,0
35799,37755,BP-VQCDP4-37755,2025-11-13 16:24:55,0
35800,37756,BP-FSXLHS-37756,2025-11-11 10:24:55,1
35801,37757,BP-SXQK8Q-37757,2025-11-13 09:24:55,1
35802,37758,BP-JDJP9H-37758,2025-11-12 12:24:55,1
35803,37759,BP-D1AEPX-37759,2025-11-13 05:24:55,1
35804,37760,BP-WG1JWW-37760,2025-11-13 01:24:55,1
35805,37761,BP-9XB3CH-37761,2025-11-12 02:24:55,1
35806,37762,BP-BMEIFY-37762,2025-11-11 13:24:55,1
35807,37763,BP-BZD5HN-37763,2025-11-14 17:24:55,1
35808,37764,BP-CNR6R2-37764,2025-11-11 20:24:55,1
35809,37765,BP-I54P18-37765,2025-11-12 15:24:55,0
35810,37766,BP-K7V35U-37766,2025-11-12 16:24:55,1
35811,37768,BP-0IU4UE-37768,2025-11-11 17:24:55,1
35812,37769,BP-GAKQJU-37769,2025-11-11 11:24:55,1
35813,37770,BP-X9CX7P-37770,2025-11-14 18:24:55,1
35814,37771,BP-UIE9MB-37771,2025-11-14 08:24:55,1
35815,37772,BP-YDKC7O-37772,2025-11-11 18:24:55,1
35816,37773,BP-AYLCBL-37773,2025-11-11 12:24:55,1
35817,37774,BP-WJ6M2I-37774,2025-11-14 09:24:55,1
35818,37775,BP-WP3KRM-37775,2025-11-13 23:24:55,1
35819,37776,BP-NC7OGR-37776,2025-11-11 23:24:55,1
35820,37777,BP-G7NBWJ-37777,2025-11-14 22:24:55,0
35821,37779,BP-QEKDMN-37779,2025-11-14 03:24:55,0
35822,37780,BP-RGDHNW-37780,2025-11-13 10:24:55,1
35823,37781,BP-0YBJ5O-37781,2025-11-12 07:24:55,1
35824,37782,BP-0X10Q6-37782,2025-11-14 04:24:55,0
35825,37783,BP-8LBO2D-37783,2025-11-14 12:24:55,1
35826,37784,BP-L5OLKL-37784,2025-11-13 11:24:55,1
35827,37785,BP-6TIVAC-37785,2025-11-14 07:24:55,1
35828,37786,BP-SA7WLX-37786,2025-11-13 22:24:55,1
35829,37787,BP-XZ3775-37787,2025-11-15 02:24:55,1
35830,37788,BP-VYZ1HF-37788,2025-11-15 02:24:55,1
35831,37789,BP-1X1ZBN-37789,2025-11-11 08:24:55,0
35832,37790,BP-AYB8FK-37790,2025-11-13 13:24:55,0
35833,37791,BP-CKSMKB-37791,2025-11-12 05:24:55,1
35834,37792,BP-ANZ404-37792,2025-11-14 15:24:55,0
35835,37794,BP-MO5BJG-37794,2025-11-13 02:24:55,1
35836,37795,BP-XB6T2X-37795,2025-11-12 23:24:55,1
35837,37796,BP-40RGYT-37796,2025-11-13 20:24:55,1
35838,37797,BP-1P11XB-37797,2025-11-11 09:24:55,1
35839,37798,BP-EH643Q-37798,2025-11-12 11:24:55,1
35840,37799,BP-WWUPA8-37799,2025-11-14 17:24:55,1
35841,37800,BP-HE28I9-37800,2025-11-11 11:24:55,1
35842,37801,BP-KAN629-37801,2025-11-13 19:24:55,0
35843,37802,BP-VPR131-37802,2025-11-14 17:24:55,0
35844,37803,BP-T48RZM-37803,2025-11-13 08:24:55,1
35845,37804,BP-QMPQL4-37804,2025-11-12 16:24:55,1
35846,37805,BP-K2IJ7R-37805,2025-11-14 15:24:55,1
35847,37806,BP-5UMLY7-37806,2025-11-13 10:24:55,1
35848,37808,BP-1TE585-37808,2025-11-13 12:24:55,1
35849,37809,BP-R45RP3-37809,2025-11-15 04:24:55,1
35850,37810,BP-79GPJS-37810,2025-11-15 04:24:55,1
35851,37811,BP-CCO1KP-37811,2025-11-14 22:24:55,1
35852,37812,BP-5MEI6Q-37812,2025-11-11 16:24:55,0
35853,37813,BP-T7J7H7-37813,2025-11-14 03:24:55,1
35854,37814,BP-YWM1CR-37814,2025-11-11 23:24:55,1
35855,37815,BP-4BRDKZ-37815,2025-11-12 03:24:55,1
35856,37816,BP-ITRGF9-37816,2025-11-12 07:24:55,1
35857,37817,BP-AHBKQI-37817,2025-11-12 21:24:55,1
35858,37818,BP-ML8GGI-37818,2025-11-14 16:24:55,0
35859,37819,BP-NC9MAB-37819,2025-11-11 23:24:55,1
35860,37820,BP-FZJXD5-37820,2025-11-12 15:24:55,0
35861,37821,BP-ZZNCVO-37821,2025-11-14 02:24:55,1
35862,37822,BP-7QV0G8-37822,2025-11-13 04:24:55,1
35863,37823,BP-M4VEVZ-37823,2025-11-15 07:24:55,1
35864,37824,BP-PI2HMY-37824,2025-11-11 18:24:55,0
35865,37825,BP-JRYG0G-37825,2025-11-11 23:24:55,1
35866,37826,BP-4QO4EK-37826,2025-11-11 16:24:55,1
35867,37827,BP-2U4YHS-37827,2025-11-14 14:24:55,1
35868,37828,BP-8R42KZ-37828,2025-11-11 17:24:55,1
35869,37829,BP-9HJGOZ-37829,2025-11-12 09:24:55,1
35870,37830,BP-OOU10Z-37830,2025-11-13 06:24:55,1
35871,37831,BP-JYZXN3-37831,2025-11-13 07:24:55,0
35872,37832,BP-JGRSMS-37832,2025-11-14 09:24:55,1
